headword	token	lemma	english	dice	ppmi	label	cluster
глаз_NOUN	квадратные	квадратный_ADJ	to open one's eyes wide (in surprise, often exaggerated)	6.89488744096e-05	0.0	Surprise, amazement, and shock	9
глаз_NOUN	колючие	колючий_ADJ	angry eyes	0.000299429131851	1.60298886009	Kindness and generosity, malice and anger	10
глаз_NOUN	коровьи	коровий_ADJ	gentle, rather stupid eyes (lit. "a cow's eyes")	0.000109608260078	1.55877999925	Other emotional or physical states; personality traits	12
глаз_NOUN	косые	косой_ADJ	crossed eyes	0.000799002983234	2.62463460782	Conditions of the eyes as an organ of sight; medical treatment	13
глаз_NOUN	красивые	красивый_ADJ	pretty eyes	0.00135216516868	0.0	Size and shape; aesthetics	1
глаз_NOUN	красные	красный_ADJ	red eyes (as a permanent condition) (lit.кроличий "rabbit")	0.0020360185341	0.0	Sensations and medical conditions	4
глаз_NOUN	кроличьи	кроличий_ADJ	red eyes (as a permanent condition)	0.0	2.52990753067	Sensations and medical conditions	4
глаз_NOUN	круглые	круглый_ADJ	round eyes	0.00252025496647	2.22603783965	Size and shape; aesthetics	1
глаз_NOUN	левый	левый_ADJ	the left	0.00271509428817	1.84422739371	Restrictive modifiers: adjectival modifier	0
глаз_NOUN	лживые	лживый_ADJ	lying eyes	0.0	0.0	Other emotional or physical states; personality traits	12
глаз_NOUN	лукавые	лукавый_ADJ	sly eyes	0.000522673124583	2.41031302653	Other emotional or physical states; personality traits	12
глаз_NOUN	лучистые	лучистый_ADJ	radiant eyes	0.000734099815596	3.99425891575	Kindness and generosity, malice and anger	10
глаз_NOUN	любящие	любить_VERB	loving eyes, affectionate eyes	0.000151090990986	0.0	Other emotional or physical states; personality traits	12
глаз_NOUN	маленькие	маленький_ADJ	little eyes	0.00123170989758	0.0	Size and shape; aesthetics	1
глаз_NOUN	масляные	масляный_ADJ	lustful eyes	0.000174917296916	1.68205692409	Other emotional or physical states; personality traits	12
глаз_NOUN	мёртвые	мертвый_ADJ	eyes devoid of all expression, dead eyes, empty eyes	0.000651942278661	0.0	Other emotional or physical states; personality traits	12
глаз_NOUN	миндалевидные	миндалевидный_ADJ	almond-shaped eyes	0.000207272623035	4.81423251237	Size and shape; aesthetics	1
глаз_NOUN	молочные	молочный_ADJ	light-blue eyes characteristic of newborn babies	0.0	0.0	Color	2
глаз_NOUN	мутные	мутный_ADJ	lifeless, lackluster eyes	0.00206534955718	3.2101061762	Exhaustion and sleepiness, energy and excitement	11
глаз_NOUN	накрашенные	накрасить_VERB	made-up eyes	0.000123194973645	2.49258237819	Make-up	3
глаз_NOUN	небольшие	небольшой_ADJ	small eyes	0.000374738988889	0.0	Size and shape; aesthetics	1
глаз_NOUN	нежные	нежный_ADJ	tender eyes	0.000395779995795	0.0	Other emotional or physical states; personality traits	12
глаз_NOUN	некрасивые	некрасивый_ADJ	unattractive eyes	6.52328486533e-05	0.0	Size and shape; aesthetics	1
глаз_NOUN	несчастные	несчастный_ADJ	unhappy eyes	0.000179260022774	0.0	Joy and happiness, dejection and unhappiness	8
глаз_NOUN	огненные	огненный_ADJ	fire in the eyes	0.000786401696565	2.10932230666	Exhaustion and sleepiness, energy and excitement	11
глаз_NOUN	огромные	огромный_ADJ	enormous eyes	0.00154433294725	0.0	Size and shape; aesthetics	1
глаз_NOUN	оловянные	оловянный_ADJ	dull, expressionless eyes (lit. олово "tin")	0.00039075105426	3.07960603659	Other emotional or physical states; personality traits	12
глаз_NOUN	опухшие	опухать_VERB	puffy eyes	0.000675098086491	3.35615924595	Sensations and medical conditions	4
глаз_NOUN	печальные	печальный_ADJ	melancholy eyes, sad eyes	0.0013856427379	1.94479832238	Joy and happiness, dejection and unhappiness	8
глаз_NOUN	плохие	плохой_ADJ	poor eyes, bad eyes	9.23485387768e-05	0.0	Conditions of the eyes as an organ of sight; medical treatment	13
глаз_NOUN	плутоватые	плутоватый_ADJ	cunning eyes	0.000202677993135	3.69893330492	Other emotional or physical states; personality traits	12
глаз_NOUN	погасшие	погасать_VERB	deadened eyes, eyes from which the fire is gone	0.000239229767142	1.52816870726	Exhaustion and sleepiness, energy and excitement	11
глаз_NOUN	подбитый	подбивать_VERB	a black eye	0.000628991255274	2.84307431223	Inflicting and sustaining injuries	5
глаз_NOUN	подслеповатые	подслеповатый_ADJ	weak eyes	0.000444345700955	3.74662396375	Conditions of the eyes as an organ of sight; medical treatment	13
глаз_NOUN	покрасневшие	покраснеть_VERB	reddened eyes, red eyes	0.000739595673365	2.07173839527	Sensations and medical conditions	4
глаз_NOUN	полуприкрытые	полуприкрытый_ADJ	heavy-lidded eyes	7.93853807411e-05	3.98250859542	Size and shape; aesthetics	1
глаз_NOUN	посаженные	посадить_VERB	deep-set eyes	0.000437959857851	0.0	Size and shape; aesthetics	1
глаз_NOUN	правый	правый_ADJ	right eye	0.00227168803614	1.28799700377	Restrictive modifiers: adjectival modifier	0
глаз_NOUN	преданные	преданный_ADJ	devoted eyes	0.000193496371943	0.0	Other emotional or physical states; personality traits	12
глаз_NOUN	прекрасные	прекрасный_ADJ	beautiful eyes, wonderful eyes	0.00159753904683	1.01468406696	Size and shape; aesthetics	1
глаз_NOUN	продолговатые	продолговатый_ADJ	oblong eyes	0.000105180120957	1.45383347656	Size and shape; aesthetics	1
глаз_NOUN	пустые	пустой_ADJ	eyes devoid of all expression, dead eyes, empty eyes	0.00106229607709	0.0	Other emotional or physical states; personality traits	12
глаз_NOUN	радостные	радостный_ADJ	joyful eyes	0.00032387369767	0.0	Joy and happiness, dejection and unhappiness	8
глаз_NOUN	раскосые	раскосый_ADJ	slanting eyes	0.000933540297456	4.8737522024	Size and shape; aesthetics	1
глаз_NOUN	расставленные	расставлять_VERB	wide-set eyes	0.000335110565005	1.24774811365	Size and shape; aesthetics	1
глаз_NOUN	светло-голубые	светло-голубой_ADJ	pale, light-blue eyes	0.000282043937157	4.18951764186	Color	2
глаз_NOUN	светло-серые	светло-серый_ADJ	light-grey eyes	0.00018050144181	3.11850072544	Color	2
глаз_NOUN	светлые	светлый_ADJ	light-colored eyes	0.00243391251437	1.90675029915	Color	2
глаз_NOUN	свиные	свиной_ADJ	pig eyes	0.0	0.0	Size and shape; aesthetics	1
глаз_NOUN	сердитые	сердитый_ADJ	angry eyes	0.000325593611419	1.71041651139	Kindness and generosity, malice and anger	10
глаз_NOUN	серые	серый_ADJ	grey eyes	0.00684205698852	2.78341614973	Color	2
глаз_NOUN	серьёзные	серьезный_ADJ	serious eyes	0.000447076805502	0.0	Other emotional or physical states; personality traits	12
глаз_NOUN	сидящие	сидеть_VERB	deep-set eyes	0.000661490068654	0.0	Size and shape; aesthetics	1
глаз_NOUN	синие	синий_ADJ	dark-blue eyes	0.00346507116554	2.28427629389	Color	2
глаз_NOUN	слепые	слепой_ADJ	blind eyes; blindness	0.000568270428361	1.59053605247	Conditions of the eyes as an organ of sight; medical treatment	13
глаз_NOUN	смеющиеся	смеяться_VERB	laughing eyes	0.00172450874963	1.41990390491	Other emotional or physical states; personality traits	12
глаз_NOUN	собачьи	собачий_ADJ	devoted eyes (lit. "a dog's eyes")	0.000254868969271	1.20113666377	Other emotional or physical states; personality traits	12
глаз_NOUN	сонные	сонный_ADJ	sleepy eyes	0.000847648208694	2.45768219248	Exhaustion and sleepiness, energy and excitement	11
глаз_NOUN	стальные	стальной_ADJ	steely eyes	0.000262520280768	1.06893763877	Color	2
глаз_NOUN	стеклянный	стеклянный_ADJ	glass eye, artificial eye	0.00107248418405	2.11172777701	Conditions of the eyes as an organ of sight; medical treatment	13
глаз_NOUN	строгие	строгий_ADJ	severe eyes	0.000849657203778	1.02701300762	Other emotional or physical states; personality traits	12
глаз_NOUN	счастливые	счастливый_ADJ	happy eyes	0.000534795889489	0.0	Joy and happiness, dejection and unhappiness	8
глаз_NOUN	тёмно-голубые	темно-голубой_ADJ	grayish-blue eyes	0.000233647434838	4.3476591065	Color	2
глаз_NOUN	тёмно-серые	темно-серый_ADJ	dark-grey eyes	0.000264018270064	3.29511564364	Color	2
глаз_NOUN	тёмные	темный_ADJ	dark eyes	0.0041091554575	1.94058076209	Color	2
глаз_NOUN	томные	томный_ADJ	tender, languid eyes	0.000368561688013	2.8984434475	Other emotional or physical states; personality traits	12
глаз_NOUN	тусклые	тусклый_ADJ	dull eyes	0.00112256308458	2.85353711059	Exhaustion and sleepiness, energy and excitement	11
глаз_NOUN	удивительные	удивительный_ADJ	striking eyes	0.000236051724316	0.0	Size and shape; aesthetics	1
глаз_NOUN	удивленные	удивленный_ADJ	eyes filled with surprise	0.00117838064313	3.3918925026	Surprise, amazement, and shock	9
глаз_NOUN	удлиненные	удлиненный_ADJ	elongated eyes	0.0	0.0	Size and shape; aesthetics	1
глаз_NOUN	узкие	узкий_ADJ	narrow eyes	0.000853456295757	1.02828322962	Size and shape; aesthetics	1
глаз_NOUN	умные	умный_ADJ	intelligent eyes	0.00190720255241	1.59982596869	Other emotional or physical states; personality traits	12
глаз_NOUN	усталые	усталый_ADJ	tired eyes	0.000987747634774	2.31384740316	Exhaustion and sleepiness, energy and excitement	11
глаз_NOUN	хитрые	хитрый_ADJ	cunning eyes	0.000514574243415	1.60844192705	Other emotional or physical states; personality traits	12
глаз_NOUN	холодные	холодный_ADJ	cold eyes	0.00100267703153	0.0	Other emotional or physical states; personality traits	12
глаз_NOUN	хорошие	хороший_ADJ	good eyes	0.000266037385927	0.0	Conditions of the eyes as an organ of sight; medical treatment	13
глаз_NOUN	честные	честный_ADJ	honest eyes	0.000338784498364	0.0	Other emotional or physical states; personality traits	12
глаз_NOUN	чёрные	черный_ADJ	black eyes	0.00763590143149	2.00411707137	Color	2
глаз_NOUN	чудные	чудный_ADJ	beautiful eyes, wonderful eyes	0.000180185591159	0.0	Size and shape; aesthetics	1
глаз_NOUN	ясные	ясный_ADJ	clear, untroubled eyes	0.00163013373427	1.46021094564	Other emotional or physical states; personality traits	12
голова_NOUN	белокурый	белокурый_ADJ	blond hair	0.000369683786419	2.22700602502	Color and other properties related to the hair	2
голова_NOUN	большой	большой_ADJ	large	0.00129703332476	0.0	Size and shape; aesthetics	3
голова_NOUN	бритая	бритый_ADJ	shaved head	0.000941275185835	3.50219635947	Color and other properties related to the hair	2
голова_NOUN	величественный	величественный_ADJ	majestic	0.0	0.0	Size and shape; aesthetics	3
голова_NOUN	всклокоченный	всклокочивать_VERB	disheveled hair	0.000497812600611	3.8449366642	Color and other properties related to the hair	2
голова_NOUN	вытянутый	вытянутый_ADJ	elongated	0.0	0.0	Size and shape; aesthetics	3
голова_NOUN	горячий	горячий_ADJ	hot, feverish head	0.00127570826893	1.2708801025	Sensations and medical conditions	4
голова_NOUN	горящая	горящий_ADJ	burning head, feverish head	0.0	0.0	Sensations and medical conditions	4
голова_NOUN	грязный	грязный_ADJ	dirty hair	0.000155211864195	0.0	Washing one's hair	5
голова_NOUN	золотистый	золотистый_ADJ	golden hair	0.0	0.0	Color and other properties related to the hair	2
голова_NOUN	квадратный	квадратный_ADJ	square	0.000221573328902	0.0	Size and shape; aesthetics	3
голова_NOUN	красивый	красивый_ADJ	pretty	0.000785487442358	0.0	Size and shape; aesthetics	3
голова_NOUN	круглый	круглый_ADJ	round	0.00142847257234	1.67526490516	Size and shape; aesthetics	3
голова_NOUN	крупный	крупный_ADJ	large	0.000648732533513	0.0	Size and shape; aesthetics	3
голова_NOUN	кудрявый	кудрявый_ADJ	curly	0.00115302830819	3.4385389418	Color and other properties related to the hair	2
голова_NOUN	лошадиный	лошадиный_ADJ	large, elongated head, horse-like head	0.000541134238796	2.60842043767	Size and shape; aesthetics	3
голова_NOUN	лысеющий	лысеть_VERB	balding	0.000346864668582	4.08338408264	Color and other properties related to the hair	2
